distance_m,rssi
1.0198363425891994,-33.02723164470411
1.8511210670550828,-43.45248146658765
1.991901747695036,-42.71310325006388
3.9442618854992397,-53.23145454106867
1.5568214707846328,-39.38837536172178
1.829461167469227,-39.53620060054564
2.2950814646151825,-45.28570766879195
1.669550618071766,-36.69768526668946
7.2465345138707535,-67.64586537501327
0.7087817095980947,-24.17729823735806
2.87166558684157,-39.56598003833277
3.072848350118263,-47.821955505875536
2.7568825744998104,-49.16398875638811
0.5412122635348574,-30.593495150600397
0.8251499562089302,-29.94139326145714
0.9264532493224011,-32.975760923580324
4.590179476074165,-63.30919832382679
2.0806783044588073,-36.207704004423164
2.023585373100355,-41.237168959587464
5.1127473095272835,-58.88680104026511
1.9711825345118785,-50.5249529322095
1.330825131612081,-32.68062305394498
2.469507710657513,-46.177130554209825
1.383034173885695,-42.15603973095505
6.115435515899413,-70.24012089771745
1.9993268327446085,-50.774889176789294
4.652565899431172,-59.83905185026765
2.195417516943926,-48.15820975585081
0.766351579045579,-30.129717789183303
0.8364763908465569,-31.788219576856243
2.4878586022492524,-46.171672807163496
6.167600418231789,-53.43034161969699
3.5321338607097754,-51.15058708911714
0.88523426536505,-31.444410110877023
0.9177363395691434,-35.738109448748695
9.393125516297433,-66.20070878301154
3.185187129636309,-46.323381615386666
0.7995820331027923,-32.9942928217036
0.9503293678045917,-33.15975881688211
0.5015915997668976,-25.17500398285029
1.4711875348350025,-35.18471636998114
1.0708979715911187,-30.34150549844795
1.7168136722687053,-33.874466352378164
4.087872813375634,-52.71466713833038
3.1329081588177203,-50.86460025407969
1.4542324331795151,-42.75701525103638
1.6951034398337734,-40.1590660985475
3.3280313342856958,-53.59485834779265
1.5244192195292183,-41.7520708825084
2.6909535507783,-44.58525582979405
3.249370669314724,-47.07364995016872
1.936947051607742,-46.86067869519068
2.322162627373385,-43.31244435708854
1.210018553371678,-37.65627240305144
0.6471938938464488,-26.96070877923544
1.1537452026563781,-31.947978130133077
3.7221043791817783,-49.41700685013987
5.4442244603236025,-52.02011997619106
0.7017775604056814,-24.209634041923763
3.0560894324614942,-45.3723407170374
1.2578021265968793,-39.62860717478425
5.119738093627569,-49.51823688528454
3.6359480967379487,-49.389343439243746
4.804775162793039,-53.92848335516357
2.0901391995827323,-44.0067305251281
1.725401433635237,-45.61006935456694
2.4870898744370993,-45.8481993171483
0.7585930956573217,-24.08913889570729
0.7773950258969253,-29.839799047260666
1.2231823512866755,-31.055345467512225
2.8048368858765267,-44.883887616007044
5.7749319467003675,-52.99692414038792
1.1125543776526425,-38.24644871191787
1.710707274143093,-39.18237098720191
1.9373584595095226,-45.7843717137236
6.386072711215929,-64.70858425384743
0.6318224583444098,-22.9780593909274
0.780144570488543,-32.528037508150575
2.13614209531553,-49.56338346243076
1.4486296486944186,-40.163873517936956
0.5072955911568493,-22.487297590521855
2.0944045495658115,-38.69265696649015
2.6277960449422046,-42.16324059554944
0.5735467477848947,-26.438337557665484
2.0815458018681285,-41.957721669775424
0.5123343070759018,-24.498601666963907
1.2104434872206746,-39.33381915252468
1.3651829528668666,-37.29658850180931
3.913457178723367,-53.45809068310423
4.234501081769717,-55.16700135711061
2.5774927271065216,-38.381549198720045
4.455046062204033,-48.29200986866099
1.3423866386169023,-29.781315776334843
0.7363779768039547,-26.583356551156022
2.082871463362883,-41.667821658856866
0.8570442416982423,-33.8760168252772
2.3671690185292906,-49.19019788051171
1.0335516144548271,-33.029351609478645
2.680495982816251,-54.37903044502831
0.9754527661052874,-31.592894148922916
2.15678599545721,-43.48176179939917
5.06538877646919,-61.00765276581029
3.119997643875982,-47.70037766179818
1.9548155481466947,-41.89952314244377
2.0707834382023544,-32.96155188146431
1.7111315016016397,-33.732304831574744
1.481119726929296,-36.95941695223016
2.6238018905341103,-44.24810861871107
1.0285332509041545,-34.75932491764312
3.8267531022242722,-52.81695002120248
2.9464376443707456,-47.89358936252929
0.9156353533211968,-33.26374795329953
1.5913714411737536,-40.084497328950356
0.9345116932951476,-27.101542461958385
1.654215372374948,-35.96490478007503
1.9473349221131762,-45.68288435928448
2.588509410043556,-50.297377516460884
0.9063292522850211,-38.43294768948048
0.7901179068715427,-35.770386720087565
1.3525844863773306,-37.934770021713206
6.3721928880280645,-54.220237071702265
1.0725372207840707,-33.77349258257166
8.333137551844057,-67.2359587870077
1.6158673766087333,-42.14129358694844
7.197684682200803,-62.26126269142637
0.5051135684682084,-16.303815701243725
1.730936042042245,-42.8327391935767
3.298570012883782,-48.39444097977058
0.6171663334335792,-23.796032976272386
2.165780803867824,-45.512567427454094
0.532506936844435,-23.45038955486777
3.437036714085516,-54.9127028841064
1.8153352814378432,-34.93749060635989
1.7637381232249547,-41.14781619112219
2.4622041671519144,-42.631883390553725
2.02819469090265,-39.46908902159161
3.1027219843352336,-56.981068833544924
4.14449859183501,-45.18739033905733
0.6753013601286119,-30.31697857704558
1.491321858219988,-39.417860853117084
2.2224635708885216,-47.54907213887774
0.6974512285406566,-26.603197160280452
0.8058498106481612,-28.219587084292808
2.878649154161896,-49.00558555177209
0.5983094551638473,-21.423960758045013
0.8227325694694133,-33.7593465587426
2.1980534207379616,-42.37261501476624
0.5210123674102612,-25.15534951147614
1.4010309794992728,-43.51366460196644
3.777116368022145,-58.90772446926604
2.7322914911509146,-48.44248629879297
1.4190975481546892,-35.29416934237124
3.669727016110904,-54.541931207313944
1.5549405021028186,-37.445253308317106
3.89405354888205,-57.469452421928935
0.920181987152817,-40.71425088612101
1.4325323316484981,-45.37644032797469
1.2074984826693727,-38.45731863868349
2.7554531040297907,-46.844674271930415
1.0139829250386008,-26.66773645595073
1.1312438115487633,-38.97526968627173
2.793214286045462,-47.221958506316874
6.043441004343742,-63.7156285503298
5.730114415476247,-61.27050408386054
0.555330143213382,-27.398655681840864
4.018963195970272,-58.82803497006851
2.071244563299225,-45.90192928013493
0.7663885982089473,-29.710735024654916
1.1082033291063715,-31.380870392470044
4.509103963683454,-55.9715684305283
0.9165087140920947,-29.00924870845338
0.7968119422627263,-33.55782777332118
1.2082300738520386,-38.02015756771012
0.9667381540600488,-35.38346636729884
0.5966749273382161,-22.112431300548526
0.8699616194764002,-38.74257514994448
1.4239243930735177,-41.11428235824836
2.2564267890652028,-48.428150235328474
1.7568500961183506,-39.86832994823622
0.8477441111965702,-30.280914933325523
5.891193081140194,-59.176192415259834
6.076537107314962,-62.75210817695135
2.720129300864185,-50.63383448999521
1.248525673503713,-35.555626329579944
1.6948780375998291,-36.68150970481018
0.5555277509088639,-23.924029783886144
0.9126112946997561,-29.221777817133038
2.0016922836136084,-43.64442971516871
0.9168188421403782,-32.551713810539084
3.6916656958875773,-52.597902306464725
1.1226944201827989,-37.68848446036245
2.8136226837506295,-51.738709842385084
4.985500796306379,-55.57921981014362
0.882457221720996,-29.361431075393796
2.725770846329552,-45.16461786193924
1.8543863304212964,-36.29000011476718
0.9113978361634258,-31.924592357704505
2.068117308689051,-40.53916013012246
0.9368982448871614,-30.215438092123776
3.9995061043101248,-57.02702708315075
3.877470992888149,-50.505336870945285
1.6325222129114902,-41.57544195207397
0.851723676876117,-32.063413018614796
2.098963546211495,-40.28040863167428
1.7607513568097508,-44.548213734468774
2.3124039036388373,-42.15874315331083
0.6687988851553842,-27.920804126765724
1.7447718786844173,-42.988416253394846
3.8195817976373756,-48.85394915919723
1.3801307912048677,-40.99783180969734
1.0610933857438938,-34.55301381966292
1.0618972555024382,-33.6050997682306
1.610201647757729,-38.95500392614547
2.1021477453806607,-45.496658511354354
3.6446904193119174,-52.63664238751944
2.8184983142694913,-50.12918851243854
3.2514815637644086,-45.617059491128124
2.178491812328632,-45.06424545853009
0.7383940976973329,-30.143493815885098
0.5601196148393441,-21.514579323995957
1.7089095682919846,-43.07741339520669
0.5127912029773686,-19.547567194282784
0.9433941731844591,-31.16093583206268
8.0836645923809,-72.8285977982623
2.7522530017419573,-49.16993268414467
0.5903855851807407,-19.544071361400484
4.287654765008449,-53.62235322401493
0.5863878599240979,-18.972638373159683
3.64073114372088,-53.64958496340522
1.6015999728087456,-43.07107086539938
0.6101888259821246,-24.501718628161804
3.9815040964009913,-57.16066643762917
0.6729873824595143,-33.866118092293235
0.8858739858602602,-26.304256938297925
3.880930463594256,-49.95537934786343
1.9239097992949337,-44.77779108793017
4.38871559511961,-53.22371657874153
2.610713982906326,-49.04720400965895
5.453885255986502,-56.33442778320209
2.7488094826225296,-51.170740972348675
0.6515936038746521,-27.757930201860397
2.436235242996782,-49.53721348817917
2.05810263024878,-45.24985231718442
2.0288122455707827,-43.254117441792545
2.1884134957990815,-47.93342299853941
2.1830489911781257,-40.666180947299026
2.293018704270822,-44.925148052681415
2.643398251509775,-49.652090940628334
7.031084551899724,-55.89390238217086
1.2658851200907364,-43.15841858350802
1.300794617677504,-36.83511054049588
1.1986178262864773,-36.849336497702204
2.4694949519359017,-47.12354285622318
2.507908729830406,-51.234743103632475
3.6958463153126284,-47.4168148154563
2.728153206813952,-53.68874757287731
1.340131032318181,-39.69982713734222
3.668923112942839,-53.37259810882829
1.8061479096415827,-45.47357734885959
6.000842253808206,-64.11826260664212
1.1190298761229018,-37.321989956653034
2.2243806442977023,-46.75823566507202
0.9788448794847737,-32.751938440049436
0.6675683166049867,-26.597034458193033
4.39813998739002,-66.74375133234646
2.3544687495572107,-48.86519642652103
1.4304396819276286,-35.83360240919164
1.028094798982412,-30.77121289801083
1.5307043624907444,-38.05026246275238
0.6455609309714958,-23.128351911776193
7.458786400068214,-63.696004809694635
1.1663600960365477,-29.078809740100695
4.824767090639262,-53.94577113401079
1.4709335742471752,-33.878550824212475
2.066568513554466,-43.4038895535194
2.872940640560044,-53.51664623840632
0.7406761293011301,-25.978406125032542
3.999395276979234,-49.4862467856521
1.7450551094599618,-44.74943707539605
4.998880391319628,-62.25149970749099
3.454809838597681,-51.67186902306319
3.2779852579907427,-58.90978525888511
1.6961621651115535,-47.09845713933619
2.210229837923709,-35.89113226985539
1.4957473639493588,-36.72308837797145
0.7091073412872309,-32.679273931877795
0.7190392566576693,-28.355410419096966
0.7500415606841637,-23.230503438381078
3.6044966804793224,-57.08577961492896
5.728164130505444,-56.90115013070647
7.004132345045785,-57.353390675436884
4.3138264681373535,-57.16634282139698
1.0767414924754122,-37.195474841757765
0.6840429446555004,-31.344810520504087
0.5895802854055272,-27.412971811439352
0.6832177059338463,-24.516936740122652
2.226061953811605,-40.19500705777978
3.2158276735858022,-50.85598611076874
0.7668568239302787,-27.69726880546933
0.5757369998276001,-19.1147117186176
2.065057140394277,-38.10294042868955
0.8804601974630668,-29.837992838186945
0.898331621983256,-37.161066334217864
4.475658945669463,-54.08433805833772
4.580548890168968,-55.270228431877825
2.6766741183824165,-47.2237857987611
1.7356518242210492,-41.384976605970536
1.0038632604859483,-30.381527209081348
0.6506171956791114,-22.07177224681855
7.027162828163296,-61.57765067041222
2.207360471832925,-47.88882258052366
3.8033611461473456,-54.925968249979945
4.326674830002309,-54.02326805888019
0.8264539325324748,-27.960012813482116
1.4321678363206143,-32.32644616683912
2.066842386570478,-41.376880311429595
0.8619364232980051,-33.120214597269886
8.024788150963925,-64.72144258978354
1.0682494332623103,-33.72117105381899
0.5537847284436309,-21.940315309606383
11.407839537338639,-75.13018786348637
2.2191679528529216,-46.989467476619325
1.0589194248730616,-40.09599720331164
1.4876261445496533,-38.216046365492915
3.6356755079362935,-46.74522508687208
1.3287797387670235,-33.84056903701807
1.9991608265162866,-42.9321448653202
2.017595039822142,-43.02088291745078
2.084402609756718,-41.58827608341103
1.1438226777090845,-36.03651977229704
4.174971242671827,-51.185767692137524
3.1364826562883237,-49.56930965227762
2.082170219098808,-49.679049115243
2.269611786579784,-43.70208701394211
3.096874484230085,-46.99227835129556
0.7395589387061354,-26.06037687725203
2.6241525185233647,-46.17955216826601
3.205885202173413,-55.72905693935411
0.7479201088981683,-29.339824756359857
4.035053944886768,-55.34685545835454
1.320360040898692,-35.79754814113137
0.7126867793982508,-29.781988711139256
4.8399085912604765,-49.69488266738974
2.4957995462356326,-50.09553377098441
1.944313588798828,-42.00991156400939
1.2031611886204718,-35.33114210783768
2.670082102004395,-42.199218889766826
1.8487174920865057,-38.523660426638884
1.4395931519681051,-41.423877415443485
0.534484850617266,-27.857444888353374
1.2678062761165498,-36.307075501733934
3.1860744425872864,-51.87433150131619
1.0647303172823337,-40.33587822950789
0.8059281380570295,-29.44457273287992
1.1501521476722014,-29.726083896831337
1.5965853364547984,-36.24081971997656
0.8320229092043612,-27.84474208170989
0.8667929375250585,-29.721607182568725
0.965573336163025,-28.94663416315944
9.649979417594997,-62.93058344058336
4.751721554191953,-58.08486445555553
3.848769077786766,-54.845012163172804
5.130642002791192,-64.7968510711327
7.163655770717435,-63.430607732485846
1.3080331849719133,-33.52144297488324
0.6780611864760927,-33.510526752791066
1.3784266513320145,-39.551603804218686
0.8714509888175911,-29.025935221334745
0.5833084023929894,-18.449694738689907
2.440639561100226,-42.52931738598433
1.702297635516663,-40.23338779190155
1.2919438461198602,-34.07947246600969
6.199682938350279,-54.430279399021096
3.0551518325070552,-55.540572592044924
0.8338024609808539,-32.611487646708376
3.858474835188657,-56.59841661835559
1.7807005279894355,-42.04121212493186
1.0639479438624844,-34.394970680785185
1.1403837198681166,-31.049772831604464
1.0120944599336683,-32.88345876463815
0.9829999757901784,-29.613421638659595
0.5610637328046862,-22.645576524491158
3.947735447469589,-53.92691371699264
3.8359100130980615,-54.484990325200215
0.646074758488888,-28.76900139847114
0.8837072716346583,-31.82068138437751
3.853987971530071,-54.648344447665906
1.0980243622043262,-33.499799394993794
5.776082692602828,-58.979972502279
4.1400169012278525,-57.39900256375103
4.13415483783124,-51.2438319925129
1.0597985751223375,-30.224021856971238
1.2696301420949134,-37.46454036849081
0.7813475057090922,-30.06135371839746
0.8626229519257704,-32.70635425780955
2.636441436907185,-46.184138539116724
3.956548567587766,-56.213037000999485
1.461782271353453,-46.79999281054537
9.725594802941302,-65.02869769641269
3.272589935863868,-49.00779481558248
7.348378087031135,-64.19613407890738
4.827257245577963,-54.211476061173165
2.1705967277804405,-48.20955074965349
3.188539191025992,-48.043954839630096
2.6606039593053703,-53.725127772012236
0.895830534293377,-28.79108517946613
0.6662945744722889,-28.535059740296695
6.098483260218118,-60.79339050651563
1.1457014638572902,-42.37981762818936
3.984415270554554,-53.14823416275797
1.1586000992463696,-32.803467770010045
5.441978966173854,-51.91414972028995
1.2294297452385154,-32.75263097194921
0.6815326150804093,-27.767450369648543
2.733829569622333,-50.561013086386055
8.85301058031036,-61.16910002304931
0.905695693723767,-34.17355353313009
1.2984840594049403,-29.417856728942247
1.644417669048673,-40.735386794669445
3.652984608140111,-50.29235970971576
2.733213213098836,-47.36227390577643
0.9901963727504945,-33.64813046180566
1.5047060797452003,-38.271021812800704
4.00154280749342,-55.58353431949336
2.697931576807794,-50.68336705189155
1.2679497350758915,-37.055519976138555
0.6235636911242073,-27.310031525473594
2.722906223183958,-46.694997343007664
1.154133507323834,-40.07678246852138
1.2951580270228462,-37.409959950607266
0.5023333113012112,-16.28355739477388
2.497825829744694,-40.72958909515707
1.2968623000019928,-38.32382012052111
0.5583813409119593,-29.11429825404105
4.06181059865631,-54.40735552669953
2.7776769554212297,-48.9532634580625
0.9622638174548672,-28.940259068573134
1.9542713552461684,-42.909796713507596
2.363390142370804,-37.96667990626951
2.723641673280453,-47.57848699087565
0.5485733357166698,-31.666286746699846
10.595849900657939,-65.04135664107969
3.652913803445883,-49.35014147919421
3.272807649244931,-59.785190462331656
1.6465884074748094,-44.9965194469822
1.424779374983333,-43.96192086994391
0.6107978403452528,-22.16219828847627
6.235208566017679,-56.76657471498949
0.7599180562473574,-29.26985420561727
2.810212605060327,-48.460410293336665
7.948215315722006,-67.43073943756002
1.5343566248906289,-42.9784624993874
1.9631240057179693,-41.10952245719012
2.2003922099552415,-48.36725403056043
1.56513466773185,-47.072687953877875
4.35597597896556,-53.61285443889083
0.8211322055558388,-24.015251875964914
5.718155498712613,-60.2669275158088
5.311355323529484,-61.29750356848616
5.05438089889581,-55.36920704995388
2.1890330229705124,-42.59015481958632
2.181319688127034,-42.12982657442196
